-119.57,35.821,0.0085209,-0.0059299,-0.038953,0.005452,0.0016855,0.0031073
-118.68,39.392,0.026824,-0.016279,-0.02469,0.0048939,0.0043646,0.0056691
-120.95,35.382,0.045323,-0.024355,-0.041337,0.0030781,0.0029472,0.0029725
-121.49,37.046,0.013521,-0.017902,0.0052897,0.021704,0.010067,0.033059
-121.39,36.909,0.049917,0.057745,-0.12655,0.028801,0.025256,0.030243
-118.48,37.82,0.033766,-0.04008,-0.016366,0.0056638,0.0032584,0.0036025
-114.72,32.994,0.0030043,-0.0064407,-0.017493,0.0028853,0.0015801,0.0069383
-120.45,34.948,0.027338,-0.015265,-0.027532,0.0038585,0.0036263,0.004891
-103.77,29.105,-0.0031605,0.0042901,-0.0041984,0.00025962,0.00037546,0.00040248
-119.42,39.033,0.038497,0.00026479,-0.026681,0.0031446,0.0029983,0.0033095
-120.42,39.574,0.025154,0.0020261,-0.022281,0.0033943,0.0025176,0.0033652
-119.64,34.194,0.017451,-0.038822,-0.072674,0.0029463,0.0028654,0.0026479
-123.57,45.828,-0.082433,-0.012373,0.0023502,0.0025786,0.003329,0.0028071
-121.86,37.051,0.14999,0.0069364,-0.26278,0.0095579,0.011205,0.014458
-123.34,46.408,-0.03899,-0.0077759,-0.012013,0.0043193,0.0023249,0.0027969
-122.02,38.974,0.0030789,-0.019033,-0.026545,0.0021541,0.0021236,0.0026952
-123.26,48.211,-0.033827,-0.0076611,-0.01344,0.0049021,0.0029202,0.0030575
-121.77,37.937,0.027358,-0.024296,-0.024147,0.0062279,0.004644,0.0060736
-124.41,44.225,-0.097496,-0.046913,0.0033041,0.0065678,0.002787,0.0012796
-124.93,34.038,0.0012107,0.0014728,0.0016387,0.0014732,0.00066194,0.00068221
-125.63,36.568,-0.0020729,0.0049422,0.0014216,0.00196,0.0015477,0.0007405
-124.41,49.053,-0.047884,-0.044801,-0.023744,0.0041485,0.0018654,0.0021742
-123.23,52.903,0.0016527,-0.00083752,0.00075039,0.00081189,0.0009938,0.00055516
-114.59,53.361,0.0010883,-0.0018903,0.0042072,0.0005027,0.00049862,0.00051078
-128.06,51.563,-0.0060893,-0.030865,-0.017381,0.0011789,0.0015992,0.0011832
-122.15,46.755,-0.01019,-0.0055841,-0.014474,0.0027421,0.0026699,0.0028569
-123.71,48.871,-0.035514,-0.017773,-0.01052,0.0053922,0.0034213,0.0027816
-120.19,47.106,-0.009364,-0.0025158,-0.0034976,0.0021088,0.0019079,0.0020395
-122.87,44.154,-0.015941,-0.00011177,0.0018759,0.0034051,0.002253,0.0020944
-116.67,34.985,0.048306,-0.030189,-0.056787,0.0024649,0.0018424,0.0034002
-120.81,37.213,0.0097871,2.2342e-05,-0.017857,0.0023753,0.0033536,0.0025953
-118.73,37.603,0.072983,-0.0052089,0.016248,0.0093847,0.0085015,0.008511
-121.38,37.921,0.0055762,-0.0049906,-0.013035,0.0028896,0.0022426,0.002886
-120.72,49.124,-0.0083714,-0.0034144,-0.0023951,0.0012527,0.0010955,0.0011028
-103.92,50.41,0.0015166,-0.0020254,-0.0021492,0.0015342,0.0012153,0.0013783
-110.92,38.553,0.0038663,0.0017321,0.00078835,0.00086973,0.00087479,0.00093319
-121.44,45.763,-0.013517,-0.0078577,-0.0033924,0.0021511,0.0021433,0.0023058
-112.65,35.922,0.0040636,0.00057369,-0.0024499,0.0007594,0.00071692,0.00096747
-111.64,36.131,0.0041099,0.0012747,-0.0014478,0.00103,0.00071075,0.00094621
-114.55,31.568,0.15583,-0.048723,-0.11075,0.013557,0.0053012,0.0078573
-111.75,39.586,0.017707,0.0017896,-0.0018936,0.0024365,0.001728,0.0018459
-118.7,34.44,0.090816,0.020908,-0.18983,0.0061326,0.0066761,0.0065689
-118.32,35.895,0.029134,0.0021781,-0.025225,0.0048396,0.0021726,0.0025947
-118.38,34.079,0.055498,-0.052081,-0.13684,0.0087216,0.0076205,0.012366
-121.98,35.26,0.015047,-0.0070521,-0.012174,0.001179,0.0011073,0.00091503
-118.01,28.671,0.004701,-0.018036,0.014315,0.0026306,0.0014183,0.0008433
-118.57,34.309,0.076828,-0.010198,-0.15842,0.0062649,0.0054325,0.0098032
-118.22,35.024,0.045891,0.043064,-0.083035,0.0069028,0.0049163,0.0047844
-113.94,35.342,0.006949,-0.00083271,-0.0043738,0.0016982,0.0011361,0.0015223
-122.8,37.195,0.03991,-0.030564,-0.04152,0.0012683,0.0018729,0.0013764
-124.89,32.656,0.00098954,0.00135,0.0011911,0.0011633,0.00059262,0.00053103
-122.22,37.254,0.14941,-0.038547,-0.18451,0.0065416,0.0055413,0.007682
-121.12,35.343,0.044871,-0.019231,-0.045702,0.002801,0.0022323,0.0037327
-119.5,38.553,0.035718,0.0027906,-0.027643,0.0024795,0.0025558,0.0025653
-121.8,37.415,0.03911,0.1834,-0.19686,0.025288,0.022186,0.023888
-119.02,34.707,0.092343,0.065625,-0.15234,0.0045677,0.0044994,0.0084287
-120.67,36.387,0.028051,0.0022257,-0.076062,0.007641,0.0039856,0.0086408
-120.58,34.587,0.020493,-0.028526,-0.028437,0.0023253,0.0023503,0.0023663
-118.9,34.604,0.1071,0.062612,-0.18413,0.0037095,0.0037762,0.00448
-122.91,31.59,0.005692,0.0018406,-0.00016625,0.00062548,0.00050564,0.00061917
-117.2,34.733,0.028443,0.0022556,-0.051147,0.0050032,0.0023823,0.0026518
-117.6,35.8,0.05322,-0.015048,-0.065478,0.0030654,0.0029018,0.0041148
-113.92,38.75,0.0038109,-0.0018333,-0.00035347,0.0012345,0.0010956,0.0013003
-121.08,35.226,0.034103,-0.023004,-0.030918,0.0023521,0.0024928,0.0030597
-124.66,32.32,0.0039631,0.0013101,-0.00072317,0.0010427,0.0005858,0.00062206
-118.88,37.638,0.18533,-0.0048809,0.063697,0.022592,0.012313,0.023368
-113.29,35.407,0.0045974,-0.00029761,-0.0029416,0.0009124,0.00076287,0.00098221
-118.92,37.806,0.11442,-0.052416,0.047831,0.017445,0.0064257,0.010478
-121.74,39.291,-0.001638,0.0029813,-0.00053709,0.0024214,0.0028327,0.0031298
-119.3,38.243,0.041751,0.015037,-0.042041,0.0024611,0.0020892,0.0029218
-112.76,38.495,0.0093645,0.0011755,-0.0017236,0.0013634,0.0010781,0.0012658
-121.68,44.999,-0.016373,-0.0074027,0.00019836,0.0019882,0.0021483,0.0022844
-122.7,45.364,-0.015917,-0.006967,-0.0024592,0.0032184,0.0034493,0.0041262
-121.27,38.907,0.00088454,0.0082968,-0.0054498,0.0017355,0.0019279,0.0018624
-121.36,39.646,0.0019202,0.005354,0.0023035,0.0018587,0.0016228,0.002099
-119.65,38.734,0.03766,0.0027124,-0.025343,0.0031697,0.0023904,0.002578
-122.9,39.198,0.1049,-0.093074,-0.086618,0.0067444,0.0062159,0.0069394
-120.15,39.568,0.030546,-0.0013108,-0.020854,0.0039689,0.0039912,0.0031779
-113.06,40.91,0.0080381,0.0042328,-0.002671,0.0011603,0.0009371,0.001088
-120.64,39.318,0.0089436,0.0023757,-0.011628,0.0018378,0.0017974,0.0023194
-120.2,39.664,0.027047,-0.0015147,-0.017343,0.003741,0.0026807,0.0035331
-122.19,37.816,0.059214,-0.095055,-0.03371,0.0091998,0.019452,0.009812
-123.35,34.008,0.0052878,0.0016224,0.0012642,0.0008599,0.00062288,0.00068815
-121.61,37.714,0.029286,-0.018958,-0.034191,0.0060744,0.0041891,0.0059726
-122.06,38.398,0.017982,-0.04251,-0.025991,0.0058397,0.0058807,0.005085
-122.55,39.59,0.023491,-0.0063107,-0.0097,0.0039544,0.0026998,0.003041
-118.52,39.917,0.014011,-0.005073,-0.0086974,0.0023225,0.0018987,0.0017814
-122.81,39.246,0.11182,-0.077944,-0.094208,0.0088555,0.0086187,0.011006
-124.73,41.629,-0.097134,-0.053785,-0.026324,0.013231,0.0039955,0.0020432
-120.1,41.444,0.0073269,0.00084013,-0.0053493,0.0025646,0.0020779,0.0025966
-124.44,44.669,-0.11768,-0.053769,0.014359,0.009587,0.0046369,0.0020007
-123.16,46.082,-0.031477,-0.014745,-0.0055866,0.0033155,0.0023735,0.002605
-122.78,47.025,-0.022046,-0.010048,-0.01067,0.0044276,0.0040875,0.003925
-124.02,46.665,-0.13854,-0.043341,0.0079828,0.0062472,0.0031116,0.0035302
-123.35,47.925,-0.055979,-0.023511,-0.016077,0.0043569,0.0028611,0.0029697
-127.13,48.859,0.00034677,-0.078605,-0.075165,0.0051774,0.010716,0.0067179
-126.79,52.829,-0.0087167,-0.0090246,0.005104,0.00058897,0.0015747,0.00067277
-124.34,51.614,-0.00070555,-0.0074723,-0.0098545,0.0019885,0.0016942,0.0013243
-126.27,49.713,-0.044265,-0.074452,-0.044082,0.0081091,0.0056997,0.0016581
-124.58,49.249,-0.040317,-0.038273,-0.02639,0.0047913,0.003121,0.0019945
-124.35,47.261,-0.10097,-0.049015,-0.036647,0.0057113,0.0016372,0.0031034
-123.99,47.358,-0.11256,-0.053254,-0.020576,0.0045039,0.0049058,0.0023369
-127.26,46.397,0.00062738,0.00031988,-0.0026916,0.0030802,0.00092725,0.004716
-120.07,43.126,-7.2317e-05,0.00025674,-0.0056017,0.0011577,0.0011922,0.0015209
-123.28,45.411,-0.039723,-0.00093203,-0.0043285,0.0061424,0.0022808,0.0027325
-123.15,46.216,-0.026306,-0.0138,-0.0092775,0.0032296,0.002198,0.002395
-122.3,46.448,-0.015474,-0.004984,-0.0091356,0.0024923,0.0026604,0.0027176
-121.67,52.672,0.0035418,-0.0026179,-0.0031501,0.00079088,0.00052458,0.00060702
-123.68,49.124,-0.026362,-0.020842,-0.010289,0.0037456,0.0032529,0.0030732
-122.14,45.363,-0.017308,-0.0058628,8.2412e-06,0.0030156,0.0023464,0.0023442
-116.02,40.05,-0.0042564,-0.001319,0.0019197,0.0017069,0.00096467,0.0014991
-117.87,44.223,-0.0022292,0.00038143,-0.0012193,0.0012387,0.00088014,0.001031
-118.5,46.292,-0.0015912,-0.0016396,-0.0020388,0.0013529,0.0011297,0.0013225
-121.25,41.518,-0.0028184,-0.0010444,-0.00095592,0.0029874,0.0027289,0.0024076
-119.11,40.001,0.01253,-0.0033201,-0.010096,0.0025949,0.0022118,0.0024364
-121.68,44.484,-0.01454,-0.0053915,0.00039296,0.0025297,0.0023659,0.0023719
-121.56,45.146,-0.016609,-0.0052135,-0.00017662,0.002283,0.0025688,0.0026306
-122,40.937,0.0044415,0.015409,-0.007546,0.0034793,0.002164,0.002071
-121.34,39.753,0.0036685,0.0061027,0.0021663,0.0019409,0.0015044,0.002317
-120.65,41.596,0.0065892,0.0016662,-0.0058214,0.002209,0.0020801,0.0018086
-122.06,40.19,0.009767,0.01339,-0.005573,0.0024839,0.0019377,0.0018916
-121.5,41.085,0.010327,0.010671,-0.012391,0.0021571,0.0019258,0.0026131
-120.49,39.961,0.018122,0.0077218,-0.011755,0.0030163,0.0031021,0.0031372
-118.67,39.059,0.026015,-0.014668,-0.0093819,0.0027344,0.0021194,0.002689
-114.59,37.899,0.0020723,-0.002441,-0.00067579,0.0010548,0.00095796,0.00099004
-116.79,39.61,0.0034766,-0.0015708,-0.002344,0.0020189,0.0018514,0.0018881
-118.21,38.397,0.022101,-0.027203,-0.015107,0.0025085,0.0024261,0.0028933
-113.88,39.779,0.002063,-0.00098779,-0.00095663,0.0011188,0.00087362,0.0012669
-121.07,44.889,-0.010439,-0.00172,-0.0034819,0.0017282,0.0017125,0.0018829
-111.05,42.857,0.014032,0.0035996,-0.0081002,0.0018642,0.0010673,0.0012021
-118.82,49.237,-0.002893,-0.0025151,-0.0003516,0.00098904,0.00094797,0.001247
-115.53,44.891,-0.0015442,0.0025956,-0.00042802,0.00086186,0.00080743,0.0008545
-119.75,45.135,-0.005693,-0.0029654,-0.0033543,0.0014595,0.0014397,0.0015153
-116.11,43.009,-0.0046365,0.0011745,0.00079298,0.0013949,0.0011093,0.0012505
-119.3,48.708,-0.0042833,-0.002018,0.00017194,0.0013792,0.0011127,0.0013604
-105.65,44.099,-0.0023993,-0.00018464,0.00032466,0.00085814,0.0005892,0.00063632
-101.53,45.694,-0.0024202,0.0019695,0.00053533,0.00045315,0.0004172,0.00044711
-111.31,44.325,0.0067078,0.008179,0.0035082,0.0025014,0.001926,0.0026962
-118.76,46.882,-0.0033162,-0.0024814,-0.0018825,0.0015939,0.0014291,0.0012572
-112.55,44.823,-0.0019607,0.0049271,0.005857,0.0018742,0.0015969,0.0020756
-111.34,43.982,0.0085481,0.0012431,-0.0097055,0.002116,0.0020174,0.0027304
-111.79,46.862,-5.8955e-05,0.0017143,-0.0010891,0.00064928,0.0006922,0.0006573
-113.64,45.747,0.00041204,0.00090177,-0.00098971,0.00072555,0.00069054,0.00084722
-114.3,50.016,-0.0024939,-0.00013012,-0.00049549,0.00093772,0.00073187,0.00077457
-103.92,43.108,-0.0010764,0.00098966,-0.00043878,0.0006809,0.00068353,0.00073452
-103.43,49.774,2.6387e-05,-0.0018927,-0.0011285,0.0012515,0.0010937,0.0011813
-106.11,48.146,-0.001774,-0.00054686,-0.0013256,0.00072012,0.00060303,0.00066812
-101.62,46.744,-0.0021771,0.0015691,-8.9054e-05,0.00047948,0.00039392,0.0004651
-107.43,46.227,-0.00032791,0.00059764,-0.0011438,0.00055314,0.00057477,0.00069653
-98.999,45.402,-0.0022338,0.0031504,0.0004005,0.00029482,0.00019056,0.00028953
-103.14,49.254,-0.0023435,0.00079737,0.0010176,0.0013583,0.0012491,0.0015269
-102.6,48.257,0.00061525,0.0015165,-0.0040107,0.00079588,0.00061826,0.0011502
-111.11,43.949,0.0099562,0.0071671,-0.0070882,0.0024327,0.0023713,0.0021418
-112.6,44.211,-0.0076529,-0.00014405,0.0030348,0.002072,0.0017927,0.0018167
-112.37,43.83,-0.0056701,-0.002225,0.00010958,0.0021352,0.0015212,0.001828
-110.68,39.37,0.0045561,0.00048553,6.5558e-05,0.0012019,0.00087189,0.0012235
-107.41,39.728,-0.0033417,0.0013172,-0.00081483,0.0014686,0.0010334,0.0012292
-103.46,36.657,0.0004161,0.0014841,-0.00088031,0.00084336,0.00070979,0.00064286
-104.99,43.825,-0.0024199,0.00014373,0.00047856,0.00080983,0.00054995,0.00060872
-106.58,34.219,0.00046134,0.00059681,0.001099,0.0010794,0.00082684,0.0010334
-106.46,33.765,0.00033307,7.7765e-05,0.0010048,0.00086279,0.00067026,0.00071212
-102.29,34.226,-0.0019463,0.0026545,2.5038e-05,0.00039607,0.00032104,0.00047336
-104.03,39.733,0.00092538,0.0014551,-0.0010547,0.00086428,0.00087958,0.00089103
-110.56,32.42,0.0028787,-0.00028402,-0.0014127,0.0011455,0.0011939,0.0013741
-104.06,35.73,-0.0001664,-0.00053368,-0.0013276,0.00060332,0.000659,0.00072158
-108.18,39.023,0.0019817,0.0012052,-0.003147,0.0011093,0.00081389,0.001196
-110.48,37.497,0.0032836,-0.00019105,-0.00084582,0.00080438,0.00069436,0.00081943
-117.34,38.424,0.0024282,-0.0031486,-0.0015209,0.0019242,0.0020059,0.0023915
-118.34,36.397,0.029894,-0.0016258,-0.020589,0.0020567,0.0023816,0.0024944
-113.97,37.927,0.0041964,-0.0023212,-0.0013835,0.0010731,0.0010084,0.0011325
-107.02,35.558,0.0012246,0.00082517,-0.00069886,0.0010064,0.00085197,0.00098646
-117.48,38.597,0.006155,-0.0038064,-0.0054272,0.0020372,0.0019569,0.0024242
-117.84,35.416,0.034856,-0.0035353,-0.045506,0.0053687,0.0058668,0.0048434
-117.56,35.511,0.027336,-0.02081,-0.049936,0.0059564,0.0051526,0.0040644
-115.8,34.679,0.025079,-0.021787,-0.021785,0.0017199,0.0015367,0.0017957
-117.66,34.408,0.12137,0.073749,-0.14039,0.0058016,0.0059602,0.0054123
-116.36,34.715,0.077642,-0.061171,-0.06458,0.0066109,0.0052772,0.005136
-116.08,33.891,0.11214,-0.02129,-0.1,0.0050721,0.0035204,0.0057664
-112.08,34.238,0.0030854,-0.00081713,-0.0023305,0.00092233,0.0010703,0.0011993
-115.55,33.492,0.076224,-0.032196,-0.027057,0.0040441,0.0029815,0.009523
-115.64,33.147,0.30846,-0.16014,-0.24296,0.015529,0.014784,0.01962
-117.11,34.514,0.044014,0.003219,-0.05489,0.0081475,0.0027307,0.0059091
-116.11,33.846,0.129,-0.018922,-0.11235,0.0037672,0.0036584,0.0056105
-118.23,33.912,-0.023614,-0.038143,-0.11415,0.015036,0.0074342,0.0069197
-116.6,32.744,0.0089745,0.009001,-0.038323,0.0038617,0.0025071,0.0031133
-116.26,34.054,0.11248,-0.041976,-0.095607,0.004149,0.0056443,0.0040113
-115.49,32.678,0.24257,-0.027886,-0.12982,0.019396,0.0044086,0.010655
-116.39,33.755,0.11087,-0.014855,-0.12795,0.0063267,0.0055399,0.0070057
-116.4,30.791,0.023302,-0.0028736,-0.022942,0.0032266,0.0032786,0.0030662
-116.09,32.636,0.017332,0.019634,-0.047739,0.0063336,0.0032071,0.0040804
-111.41,32.938,-0.0001291,-0.0014722,0.0016607,0.0011082,0.00091648,0.0011185
-115.58,32.679,0.24356,0.0061108,-0.090302,0.0065356,0.011696,0.0076952
-116.21,30.338,0.024177,-0.002957,-0.01489,0.0022493,0.003218,0.0033211
-115.03,33.037,0.022852,-0.011412,-0.032656,0.0090227,0.0036283,0.01174
-115.48,32.99,0.21086,-0.021262,-0.10089,0.023099,0.013852,0.032171
-112.01,33.625,0.0033104,0.0017866,-0.0026658,0.0030223,0.0029824,0.0027668
-114.33,31.302,0.14461,-0.033459,-0.10503,0.013527,0.0037559,0.0083958
-112.78,29.147,0.077884,-0.0070917,-0.064259,0.0071915,0.00058894,0.0073038
-113.93,32.829,-0.00083386,0.00019399,-0.0027868,0.0010577,0.0031277,0.0038711
-105.17,28.708,-0.0036142,0.0049872,-0.0043042,0.00065054,0.00071508,0.00049394
-106.78,34.088,0.001052,0.00056814,0.00072535,0.00089485,0.00083897,0.00090693
-124.24,33.043,0.0041182,0.0014774,0.00084499,0.001203,0.0005327,0.0005917
-117.51,31.399,0.017573,-0.013061,-0.025177,0.0019897,0.0011919,0.001556
-118.86,30.92,0.0012882,-2.2884e-05,-0.001869,0.00095772,0.0011623,0.0013868
-121.43,35.564,0.036853,-0.023568,-0.044063,0.0023766,0.0027829,0.0026213
-125.4,29.304,-0.016754,0.0015464,0.011405,0.0026365,0.00062891,0.0019959
-123.8,38.654,0.086588,-0.053426,-0.088903,0.0027881,0.0025963,0.001926
-122.61,38.298,0.11606,-0.093544,-0.10653,0.0097078,0.007464,0.0056734
-122.73,38.606,0.082343,-0.060763,-0.099113,0.0073201,0.0048754,0.0044846
-122.07,37.536,0.12845,-0.05456,-0.13839,0.0079349,0.0061119,0.0066807
-122.44,38.409,0.081578,-0.079837,-0.10757,0.0064872,0.0050724,0.008401
-121.93,37.079,0.14795,0.0066927,-0.26948,0.010392,0.008901,0.013515
-122.23,37.515,0.1287,-0.064226,-0.13578,0.0063027,0.0045129,0.0060862
-121.72,37.009,0.16284,-0.072085,-0.20547,0.010086,0.0087227,0.018442
-121.98,37.159,0.1964,-0.031431,-0.26954,0.011726,0.0066678,0.011865
-121.03,35.852,0.059757,-0.022419,-0.059648,0.0030652,0.002784,0.0057088
-123.76,34.797,0.0047533,0.0016471,0.0018229,0.0010605,0.00087265,0.00079577
-121.08,36.437,-0.14417,-0.045146,0.16924,0.014484,0.0062056,0.017719
-121.39,36.996,0.035727,-0.0080034,-0.035663,0.0098866,0.014124,0.0097407
-119.42,38.128,0.010191,0.019859,-0.014998,0.0028836,0.0022163,0.0017911
-121.59,37.003,0.097109,-0.08259,-0.065699,0.0086938,0.0069299,0.014867
-120.85,36.692,0.045779,-0.02001,-0.064435,0.003085,0.0028276,0.003237
-121.33,37.066,0.058603,-0.02721,-0.024393,0.0041698,0.0047244,0.0059072
-120.93,36.408,0.057283,0.15298,-0.13729,0.011164,0.0091821,0.013299
-120.67,36.53,-0.0015952,-0.0092455,-0.041754,0.0027271,0.0024106,0.0022841
-120.73,36.117,-0.13591,-0.024417,0.088088,0.022438,0.0060777,0.018867
-120.48,37.729,0.00595,0.0006536,-0.012514,0.0013828,0.0013527,0.0019957
-120.47,35.196,0.046573,-0.018831,-0.036213,0.0033258,0.0028938,0.0034814
-119.69,34.712,0.050637,-0.024754,-0.07016,0.0033855,0.0039182,0.0078133
-121.18,36.51,-0.18379,-0.010657,0.12854,0.016582,0.0050255,0.010168
-121.01,35.11,0.029638,-0.02788,-0.026096,0.0021446,0.0033236,0.0025954
